#F spec1.dat
#E 1676402235
#D Tue Feb 14 13:17:15 2023
#C Bluesky  user = prjemian  host = zap
#O0 atth  chi  motor  mx  my  mz  omega  phi
#O1 ttheta
#o0 atth  chi  motor  mx  my  mz  omega  phi
#o1 ttheta

#S 1  scan(detectors=['det'], num=41, args='['motor', -1.2, 1.2]', per_step='None')
#D Tue Feb 14 13:16:56 2023
#C Tue Feb 14 13:16:56 2023.  plan_type = generator
#C Tue Feb 14 13:16:56 2023.  uid = 3df743d0-0768-467a-b5e8-1a4f84ad9c3d
#MD uid = 3df743d0-0768-467a-b5e8-1a4f84ad9c3d
#MD detectors = ['det']
#MD motors = ['motor']
#MD num_intervals = 40
#MD num_points = 41
#MD plan_pattern = inner_product
#MD plan_pattern_args = {'num': 41, 'args': ["EpicsMotor(prefix='gp:m1', name='motor', settle_time=0.0, timeout=None, read_attrs=['user_readback', 'user_setpoint'], configuration_attrs=['user_offset', 'user_offset_dir', 'velocity', 'acceleration', 'motor_egu'])", -1.2, 1.2]}
#MD plan_pattern_module = bluesky.plan_patterns
#MD versions = {'ophyd': '1.7.0', 'bluesky': '1.10.0'}
#P0 0.35000000000000003 0.0 1.2 0.0 0.0 0.0 0.0 0.0
#P1 0.65
#N 5
#L motor  Epoch_float  Epoch  motor_user_setpoint  det
-1.2 4.340043544769287 4 -1.2 0.0
-1.1400000000000001 4.667514085769653 5 -1.14 0.0
-1.08 4.9651477336883545 5 -1.08 1.2328856838278386e-292
-1.02 5.271295547485352 5 -1.02 1.059088566676546e-265
-0.96 5.566334247589111 6 -0.96 4.968042135382428e-240
-0.9 5.872528553009033 6 -0.8999999999999999 1.1958202643250899e-215
-0.84 6.168987035751343 6 -0.84 1.5322231228196394e-192
-0.78 6.468311548233032 6 -0.78 1.0340762669990406e-170
-0.72 6.769073247909546 7 -0.72 3.51623650387244e-150
-0.66 7.075259685516357 7 -0.6599999999999999 6.282750063287586e-131
-0.6 7.372717618942261 7 -0.6 6.221913314981819e-113
-0.54 7.670686483383179 8 -0.54 2.9777840434537594e-96
-0.48 7.977495431900024 8 -0.48 7.759109794788586e-81
-0.42 8.272698879241943 8 -0.41999999999999993 1.0498162435302822e-66
-0.36 8.575006484985352 9 -0.36 7.409100974482037e-54
-0.3 8.874306917190552 9 -0.30000000000000004 2.725988662311212e-42
-0.24 9.174439430236816 9 -0.24 5.188391707598246e-32
-0.18 9.47422742843628 9 -0.17999999999999994 5.246235710806971e-23
-0.12 9.781476974487305 10 -0.11999999999999988 2.8033920736575236e-15
-0.06 10.080795049667358 10 -0.06000000000000005 7.767778104176514e-09
0.0 10.37718415260315 10 0.0 0.0011017571616362435
0.06 10.677199840545654 11 0.06000000000000005 8.358091047426951
0.12 10.983880758285522 11 0.11999999999999988 3215.35530380413
0.18 11.280557870864868 11 0.17999999999999994 66230.8134586501
0.24 11.578879594802856 12 0.24 73111.10621036953
0.3 11.886451244354248 12 0.30000000000000004 4062.4899529906493
0.36 12.18071722984314 12 0.3600000000000001 11.453029013170354
0.42 12.487605571746826 12 0.41999999999999993 0.001809638606338164
0.48 12.781713008880615 13 0.48 1.4168856993691742e-08
0.54 13.087890625 13 0.54 5.967282173562889e-15
0.6 13.383947372436523 13 0.5999999999999999 1.3156523495521614e-22
0.66 13.688213348388672 14 0.6599999999999999 1.5188362400501979e-31
0.72 13.984504222869873 14 0.72 8.885414370735442e-42
0.78 14.285274267196655 14 0.78 2.7872199058127706e-53
0.84 14.584774255752563 15 0.8400000000000001 4.42531688732135e-66
0.9 14.888846158981323 15 0.9000000000000001 3.8331305149188205e-80
0.96 15.212282419204712 15 0.9600000000000002 1.7076906675379237e-95
1.02 15.48742151260376 15 1.0199999999999998 3.9742337527757163e-112
1.08 15.787599325180054 16 1.0799999999999998 4.7329683607136035e-130
1.1400000000000001 16.0884792804718 16 1.14 3.031573705521703e-149
1.2 16.395928859710693 16 1.2 1.0122714506735151e-169
#C Tue Feb 14 13:17:12 2023.  num_events_label_start_motor = 1
#C Tue Feb 14 13:17:12 2023.  num_events_primary = 41
#C Tue Feb 14 13:17:12 2023.  exit_status = success
